Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,analysis_set
KEGG_2021_Human,Inflammatory bowel disease,1/65,0.0630605011079274,0.2002728318032419,0,0,16.37828947368421,45.26403459739593,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Acute myeloid leukemia,1/67,0.0649395901837056,0.2002728318032419,0,0,15.880382775119616,43.421696050712754,CEBPE,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Mitophagy,1/68,0.0658777916264093,0.2002728318032419,0,0,15.642576590730558,42.54708713186295,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Renal cell carcinoma,1/69,0.0668150987603724,0.2002728318032419,0,0,15.411764705882351,41.70155664670343,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,1/70,0.0677515123929905,0.2002728318032419,0,0,15.187643020594964,40.88374528633187,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Adherens junction,1/71,0.0686870333104677,0.2002728318032419,0,0,14.969924812030076,40.09237540517205,SNAI1,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Pertussis,1/76,0.0733512756104792,0.2002728318032419,0,0,13.968421052631578,36.49243551909278,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Leishmaniasis,1/77,0.0742814572247087,0.2002728318032419,0,0,13.78393351800554,35.8367650118558,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,B cell receptor signaling pathway,1/81,0.0779933209779836,0.2002728318032419,0,0,13.092105263157896,33.39968978978988,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,ErbB signaling pathway,1/85,0.0816910427282763,0.2002728318032419,0,0,12.466165413533837,31.225387249064404,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Colorectal cancer,1/86,0.0826132694677771,0.2002728318032419,0,0,12.318885448916408,30.718187529247054,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/89,0.0853746735440269,0.2002728318032419,0,0,11.897129186602871,29.27533461302574,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.0881281800641533,0.2002728318032419,0,0,11.50318102949682,27.94080032839929,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,GnRH signaling pathway,1/93,0.0890442642622752,0.2002728318032419,0,0,11.377574370709382,27.518048057317102,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Rheumatoid arthritis,1/93,0.0890442642622752,0.2002728318032419,0,0,11.377574370709382,27.518048057317102,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Choline metabolism in cancer,1/98,0.0936115860195749,0.2002728318032419,0,0,10.788388497015736,25.553389086720664,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,1/100,0.0954324164624814,0.2002728318032419,0,0,10.569377990430622,24.83103038927071,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Chagas disease,1/102,0.0972497716409988,0.2002728318032419,0,0,10.359041167274622,24.14146206514577,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,T cell receptor signaling pathway,1/104,0.0990636578243202,0.2002728318032419,0,0,10.15687276443536,23.4826149464007,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.0990636578243202,0.2002728318032419,0,0,10.15687276443536,23.4826149464007,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.0990636578243202,0.2002728318032419,0,0,10.15687276443536,23.4826149464007,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Th17 cell differentiation,1/107,0.1017779964901721,0.2002728318032419,0,0,9.867924528301886,22.547826080103853,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Neurotrophin signaling pathway,1/119,0.1125578617216778,0.2133020183127613,0,0,8.859054415700268,19.350725039139657,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Relaxin signaling pathway,1/129,0.1214470850948444,0.2133020183127613,0,0,8.162828947368421,17.209501461061883,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Yersinia infection,1/137,0.1284974930534796,0.2133020183127613,0,0,7.679566563467493,15.757287045296094,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.1284974930534796,0.2133020183127613,0,0,7.679566563467493,15.757287045296094,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Measles,1/139,0.130251677909176,0.2133020183127613,0,0,7.567505720823799,15.424746385609486,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.130251677909176,0.2133020183127613,0,0,7.567505720823799,15.424746385609486,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Apoptosis,1/142,0.1328766671456546,0.2133020183127613,0,0,7.405375139977604,14.946519655220376,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Breast cancer,1/147,0.1372349315735105,0.2144892392344659,0,0,7.149963950973324,14.200264502888531,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Oxytocin signaling pathway,1/154,0.1433015535621199,0.2144892392344659,0,0,6.820433436532507,13.250766063915645,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Non-alcoholic fatty liver disease,1/155,0.1441648985018541,0.2144892392344659,0,0,6.775803144224197,13.123358631426164,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Hepatitis B,1/162,0.1501852108088162,0.2153866484670883,0,0,6.478914677999346,12.283283683900576,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Wnt signaling pathway,1/166,0.1536073032146659,0.2153866484670883,0,0,6.320574162679426,11.84068497759772,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Tight junction,1/169,0.1561652770251732,0.2153866484670883,0,0,6.206766917293233,11.524975344842169,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Tuberculosis,1/180,0.1654818231902095,0.2153866484670883,0,0,5.822111143781241,10.473360337315544,CEBPB,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.1663239190403913,0.2153866484670883,0,0,5.789473684210527,10.385262524745686,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Alcoholism,1/186,0.1705223035059393,0.2153866484670883,0,0,5.631578947368421,9.961639057655574,FOSB,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.176366309481075,0.2153866484670883,0,0,5.4243421052631575,9.412275801923704,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.1796881576076363,0.2153866484670883,0,0,5.312567132116004,9.119193547123624,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Focal adhesion,1/201,0.1829972755200808,0.2153866484670883,0,0,5.205263157894737,8.840015210340173,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.1838225713143234,0.2153866484670883,0,0,5.17910447761194,8.772285712048289,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Viral carcinogenesis,1/203,0.1846470750790034,0.2153866484670883,0,0,5.153204794163627,8.705355125083043,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Human immunodeficiency virus 1 infection,1/212,0.1920320863229375,0.2153866484670883,0,0,4.931154901471689,8.13686322154003,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.1944796035377345,0.2153866484670883,0,0,4.861288735858338,7.960010231667535,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,cAMP signaling pathway,1/216,0.1952938762391887,0.2153866484670883,0,0,4.83843329253366,7.902370194053823,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.1977320051501138,0.2153866484670883,0,0,4.771125060357315,7.733243102972645,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Coronavirus disease,1/232,0.2082163692749012,0.2228280443117364,0,0,4.499658236500342,7.0607624761468,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Chemical carcinogenesis,1/239,0.2138077489172732,0.2248667704129942,0,0,4.365767359575409,6.734973421497441,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Shigellosis,1/246,0.2193616045728632,0.2254259074176003,0,0,4.23952738990333,6.431506127760009,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Salmonella infection,1/249,0.2217304007386233,0.2254259074176003,0,0,4.187606112054329,6.307761966777845,JUN,KEGG_2021_Human,ifn_contrastive_sender
KEGG_2021_Human,Pathways in cancer,1/531,0.4163387869660503,0.4163387869660503,0,0,1.9314796425024827,1.6924705452954076,JUN,KEGG_2021_Human,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),15/1922,5.0850417418991506e-12,1.1390493501854102e-09,0,0,28.43156790770844,739.3549022586938,FOXA1;JUN;CEBPB;FOXF1;CEBPE;ZBTB10;FOXL2;PRDM1;POU3F2;CBFA2T3;HOXB9;ZNF318;SNAI1;FOSB;FOXA3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),15/2028,1.110187887467414e-11,1.2434104339635035e-09,0,0,26.77645305514158,675.4067550642986,FOXA1;DLX2;JUN;CEBPB;FOXF1;CEBPE;ZBTB10;FOXL2;PRDM1;POU3F2;MEIS1;HOXB9;SNAI1;FOSB;FOXA3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),11/1243,5.104434692973565e-09,3.811311237420262e-07,0,0,18.599206349206348,355.1175506713455,FOXA1;JUN;CEBPB;MEIS1;FOXF1;CEBPE;ZNF318;SNAI1;FOXL2;POU3F2;FOXA3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),10/1025,1.3817279943578024e-08,7.737676768403693e-07,0,0,18.68472906403941,338.14400413998266,DLX2;JUN;CEBPB;ZNF318;ZBTB10;SNAI1;FOSB;FOXL2;PRDM1;CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),8/938,1.7289006834850675e-06,7.745475062013101e-05,0,0,13.655913978494624,181.1870052583121,FOXA1;JUN;CEBPB;MEIS1;FOXF1;CEBPE;POU3F2;FOXA3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),3/29,3.073014844063308e-06,0.00011472588751169684,0,0,135.4343891402715,1719.0485818135055,JUN;CEBPB;CEBPE,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),7/763,5.740425535998986e-06,0.00018369361715196757,0,0,13.692307692307692,165.23845725412923,DLX2;JUN;CEBPB;ZBTB10;SNAI1;FOSB;PRDM1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),6/557,1.2618391852088527e-05,0.0003533149718584788,0,0,15.11200414830179,170.46877363206696,JUN;CEBPB;FOXF1;ZNF318;SNAI1;FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),3/101,0.0001338684386601915,0.0033318366955425,0,0,35.801920768307326,319.30490954604386,CEBPB;MEIS1;CEBPE,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),2/37,0.0006195695304718364,0.0138783574825691,0,0,63.31746031746032,467.69351055771176,CNN1;JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),2/43,0.0008370330222898128,0.0163588438159017,0,0,54.03523035230352,382.87456973669936,FOXA1;JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Embryonic Organ Morphogenesis (GO:0048562),2/44,0.0008763666329947344,0.0163588438159017,0,0,52.74603174603175,371.31761233322095,HOXB9;FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),4/456,0.000966777494729912,0.0166583199091923,0,0,10.800884955752212,74.97479858278523,JUN;ZNF318;FOXL2;CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),2/49,0.0010861789782258,0.0173788636516139,0,0,47.12293144208038,321.61821357029646,FOXA1;JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),2/57,0.0014670547641947,0.021908017811975,0,0,40.25252525252525,262.627538609776,CEBPB;CEBPE,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),2/59,0.0015708812917978,0.0219923380851704,0,0,38.83625730994152,250.73147869740143,FOXA1;JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),3/245,0.0017743074036115,0.0233791093181759,0,0,14.393291200777831,91.1720739841638,FOXA1;JUN;FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),2/71,0.002265165629135,0.0275863870603935,0,0,32.06280193236715,195.2659072256636,CEBPE;CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),3/270,0.0023399167595869,0.0275863870603935,0,0,13.029081295439523,78.92548301619657,FOXA1;JUN;FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),3/283,0.0026735904476648,0.029944213013846,0,0,12.415966386554622,73.5563190551011,DLX2;CEBPB;SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),2/83,0.0030797608907503,0.0328507828346705,0,0,27.296296296296298,157.851842417783,FOXA1;SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Vitamin D Biosynthetic Process (GO:0060556),1/5,0.0049904406959516,0.0465774464955488,0,0,262.8421052631579,1393.123889480945,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201),1/5,0.0049904406959516,0.0465774464955488,0,0,262.8421052631579,1393.123889480945,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Vitamin Metabolic Process (GO:0046137),1/5,0.0049904406959516,0.0465774464955488,0,0,262.8421052631579,1393.123889480945,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),2/114,0.0057221397634708,0.049611996088689,0,0,19.71031746031746,101.77249874583728,JUN;CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),4/766,0.0063360574639027,0.049611996088689,0,0,6.30511811023622,31.913346204582272,JUN;MEIS1;POU3F2;CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Proximal/Distal Pattern Formation (GO:0009954),1/7,0.0069799958941807,0.049611996088689,0,0,175.21052631578948,869.8689177892479,HOXB9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Venous Blood Vessel Development (GO:0060841),1/7,0.0069799958941807,0.049611996088689,0,0,175.21052631578948,869.8689177892479,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637),1/7,0.0069799958941807,0.049611996088689,0,0,175.21052631578948,869.8689177892479,PRDM1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),1/7,0.0069799958941807,0.049611996088689,0,0,175.21052631578948,869.8689177892479,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Neuron Fate Specification (GO:0048665),1/7,0.0069799958941807,0.049611996088689,0,0,175.21052631578948,869.8689177892479,POU3F2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:0003198),1/8,0.0079733565142536,0.049611996088689,0,0,150.17293233082708,725.5830081396662,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Initiation (GO:2000142),1/8,0.0079733565142536,0.049611996088689,0,0,150.17293233082708,725.5830081396662,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049),1/8,0.0079733565142536,0.049611996088689,0,0,150.17293233082708,725.5830081396662,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Apoptotic DNA Fragmentation (GO:0006309),1/8,0.0079733565142536,0.049611996088689,0,0,150.17293233082708,725.5830081396662,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Embryonic Digestive Tract Morphogenesis (GO:0048557),1/8,0.0079733565142536,0.049611996088689,0,0,150.17293233082708,725.5830081396662,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Glycolytic Process (GO:0045820),1/10,0.0099572476243861,0.0540995055196307,0,0,116.78947368421052,538.3357753631753,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Notch Signaling Involved In Heart Development (GO:0061314),1/10,0.0099572476243861,0.0540995055196307,0,0,116.78947368421052,538.3357753631753,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Steroid Biosynthetic Process (GO:0010894),1/10,0.0099572476243861,0.0540995055196307,0,0,116.78947368421052,538.3357753631753,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440),1/10,0.0099572476243861,0.0540995055196307,0,0,116.78947368421052,538.3357753631753,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642),1/11,0.0109477797028559,0.0540995055196307,0,0,105.10526315789474,474.5101770765117,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Digestive System Development (GO:0055123),1/11,0.0109477797028559,0.0540995055196307,0,0,105.10526315789474,474.5101770765117,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Mesoderm Morphogenesis (GO:0048332),1/12,0.0119373705403343,0.0540995055196307,0,0,95.54545454545456,423.0830518492731,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Granulocyte Differentiation (GO:0030851),1/12,0.0119373705403343,0.0540995055196307,0,0,95.54545454545456,423.0830518492731,CEBPE,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation By Host Of Viral Transcription (GO:0043922),1/12,0.0119373705403343,0.0540995055196307,0,0,95.54545454545456,423.0830518492731,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Brain Development (GO:0007420),2/169,0.0122042960495314,0.0540995055196307,0,0,13.182302062541584,58.080791220164826,DLX2;MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),2/173,0.0127601429711818,0.0540995055196307,0,0,12.871345029239766,56.13745486008712,FOXA1;POU3F2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cardiac Left Ventricle Morphogenesis (GO:0003214),1/13,0.0129260209528938,0.0540995055196307,0,0,87.57894736842105,380.8381798737429,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of ERBB Signaling Pathway (GO:1901184),1/13,0.0129260209528938,0.0540995055196307,0,0,87.57894736842105,380.8381798737429,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Acute-Phase Response (GO:0006953),1/13,0.0129260209528938,0.0540995055196307,0,0,87.57894736842105,380.8381798737429,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)",1/13,0.0129260209528938,0.0540995055196307,0,0,87.57894736842105,380.8381798737429,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Pancreas Development (GO:0031016),1/14,0.01391373176082,0.0540995055196307,0,0,80.83805668016194,345.57291333057793,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),1/15,0.0149005037888985,0.0540995055196307,0,0,75.06015037593986,315.7300332957057,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Digestive Tract Morphogenesis (GO:0048546),1/15,0.0149005037888985,0.0540995055196307,0,0,75.06015037593986,315.7300332957057,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),1/15,0.0149005037888985,0.0540995055196307,0,0,75.06015037593986,315.7300332957057,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),2/193,0.0157023000244154,0.0540995055196307,0,0,11.511925538103547,47.81994097445014,DLX2;CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311),1/16,0.0158863378646896,0.0540995055196307,0,0,70.05263157894737,290.1787210723924,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Transcription (GO:0043923),1/16,0.0158863378646896,0.0540995055196307,0,0,70.05263157894737,290.1787210723924,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Vasculature Development (GO:0001944),1/16,0.0158863378646896,0.0540995055196307,0,0,70.05263157894737,290.1787210723924,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Apoptotic Nuclear Changes (GO:0030262),1/16,0.0158863378646896,0.0540995055196307,0,0,70.05263157894737,290.1787210723924,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Activation (GO:0032814),1/16,0.0158863378646896,0.0540995055196307,0,0,70.05263157894737,290.1787210723924,PRDM1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Cellular Respiration (GO:0043457),1/17,0.0168712348172723,0.0540995055196307,0,0,65.67105263157895,268.0787715603985,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Mesenchyme Development (GO:0060485),1/17,0.0168712348172723,0.0540995055196307,0,0,65.67105263157895,268.0787715603985,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),1/17,0.0168712348172723,0.0540995055196307,0,0,65.67105263157895,268.0787715603985,CNN1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Aerobic Respiration (GO:1903715),1/17,0.0168712348172723,0.0540995055196307,0,0,65.67105263157895,268.0787715603985,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),1/17,0.0168712348172723,0.0540995055196307,0,0,65.67105263157895,268.0787715603985,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Epithelial Cell Differentiation (GO:0030856),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of ERBB Signaling Pathway (GO:1901185),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Neuron Fate Commitment (GO:0048663),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,POU3F2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047),1/18,0.0178551954764704,0.0540995055196307,0,0,61.80495356037152,248.79341471282052,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Cell Differentiation (GO:0045596),2/207,0.017919316869519,0.0540995055196307,0,0,10.718157181571817,43.10709906079284,FOXA1;MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),1/19,0.0188382206720142,0.0540995055196307,0,0,58.36842105263158,231.8316321803268,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,DNA Catabolic Process (GO:0006308),1/19,0.0188382206720142,0.0540995055196307,0,0,58.36842105263158,231.8316321803268,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
